NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation

q3z2ggib	Symptoms	virus	Drug	FCV	: detected	NONE

c62h2qm7	Symptoms	Disease	Drug	Leucine	: null	JUXSTAPOSE

111p8lps	Symptoms	cyst	Drug	glutathione	: null	JUXSTAPOSE

dri736ag	Symptoms	virus	Drug	paraformaldehyde	: null	JUXSTAPOSE

cc99e24x	Symptoms	Disease	Drug	creatine	: null	JUXSTAPOSE

z6btg84v	Symptoms	virus	Drug	acyclovir	: null	JUXSTAPOSE

z6btg84v	Symptoms	virus	Drug	acyclovir	: associated	associate with

z6btg84v	Symptoms	virus	Drug	lopinavir	: null	JUXSTAPOSE

z6btg84v	Symptoms	virus	Drug	ritonavir	: null	JUXSTAPOSE

z6btg84v	Symptoms	virus	Drug	ribavirin	: null	NONE

z6btg84v	Symptoms	virus	Drug	ribavirin	: treated	NONE

gro5sj00	Symptoms	Disease	Drug	neopterin	: null	JUXSTAPOSE

gro5sj00	Symptoms	virus	Drug	neopterin	: null	JUXSTAPOSE

gro5sj00	Symptoms	virus	Drug	neopterin	: null	JUXSTAPOSE

gro5sj00	Symptoms	fever	Drug	Neopterin	: null	JUXSTAPOSE

gro5sj00	Symptoms	fever	Drug	neopterin	: null	JUXSTAPOSE

e2bshawc	Symptoms	virus	Drug	met	: null	JUXSTAPOSE

9tka5ajs	Symptoms	Disease	Drug	neopterin	: elevated	elevated

9tka5ajs	Symptoms	fever	Drug	neopterin	: null	JUXSTAPOSE

9tka5ajs	Symptoms	fever	Drug	neopterin	: null	JUXSTAPOSE

3a892gla	Symptoms	pneumonia	Drug	Methylprednisolone	: null	JUXSTAPOSE

3a892gla	Symptoms	pneumonia	Drug	Methylprednisolone	: null	JUXSTAPOSE

3a892gla	Symptoms	pneumonia	Drug	methylprednisolone	: null	JUXSTAPOSE

3a892gla	Symptoms	pneumonia	Drug	methylprednisolone	: null	JUXSTAPOSE

wk2nmrle	Symptoms	pneumonia	Drug	PCP	: null	JUXSTAPOSE

wk2nmrle	Symptoms	pneumonia	Drug	BAL	: null	JUXSTAPOSE

wk2nmrle	Symptoms	pneumonia	Drug	PCP	: null	JUXSTAPOSE

wk2nmrle	Symptoms	cyst	Drug	PCP	: null	JUXSTAPOSE

wk2nmrle	Symptoms	virus	Drug	PCP	: null	JUXSTAPOSE

wk2nmrle	Symptoms	virus	Drug	BAL	: null	JUXSTAPOSE

wk2nmrle	Symptoms	virus	Drug	PCP	: involved	involve with

wk2nmrle	Symptoms	virus	Drug	PCP	: involved	involve with

ay4cnzn5	Symptoms	virus	Drug	nelfinavir	: null	JUXSTAPOSE

ay4cnzn5	Symptoms	virus	Drug	lopinavir	: null	JUXSTAPOSE

9pw1dl2r	Symptoms	Disease	Drug	PA	: null	JUXSTAPOSE

9pw1dl2r	Symptoms	virus	Drug	PA	: related	related

a9ekaxa3	Symptoms	Disease	Drug	PHE	: null	JUXSTAPOSE

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: null	JUXSTAPOSE

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: null	JUXSTAPOSE

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: ruled	rule

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: null	JUXSTAPOSE

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: null	NONE

1is0rv6c	Symptoms	pneumonia	Drug	BAL	: have	NONE

1is0rv6c	Symptoms	virus	Drug	BAL	: null	JUXSTAPOSE

5367d55r	Symptoms	Disease	Drug	LPV	: null	JUXSTAPOSE

5367d55r	Symptoms	Disease	Drug	LPV	: null	JUXSTAPOSE

5367d55r						

5367d55r						

k40ef17d	Symptoms	virus	Drug	ODV	: null	JUXSTAPOSE

k40ef17d	Symptoms	virus	Drug	ODV	: null	JUXSTAPOSE

1a0fj900	Symptoms	virus	Drug	Nitazoxanide	: null	JUXSTAPOSE

1a0fj900	Symptoms	virus	Drug	Nitazoxanide	: null	JUXSTAPOSE

1a0fj900	Symptoms	virus	Drug	Nitazoxanide	: null	JUXSTAPOSE

1a0fj900	Symptoms	peripheral	Drug	Nitazoxanide	: null	JUXSTAPOSE

j5zlismf	Symptoms	Disease	Drug	adenosine	: null	JUXSTAPOSE

j5zlismf	Symptoms	virus	Drug	adenosine	: null	JUXSTAPOSE

j5zlismf	Symptoms	virus	Drug	adenosine	: null	JUXSTAPOSE

j5zlismf	Symptoms	virus	Drug	adenosine	: null	JUXSTAPOSE

bcs73g1b	Symptoms	Virus	Drug	Serine	: null	JUXSTAPOSE

3lwrlyto	Symptoms	Disease	Drug	uridine	: cleaves	cleave at

3lwrlyto	Symptoms	virus	Drug	uridine	: cleaves	cleave at

3mtfvvfb	Symptoms	virus	Drug	Histidine	: null	JUXSTAPOSE

7g8xzc2n	Symptoms	virus	Drug	alanine	: null	JUXSTAPOSE

7g8xzc2n	Symptoms	virus	Drug	alanine	: null	JUXSTAPOSE

w8ukokl7	Symptoms	Virus	Drug	Serine	: null	JUXSTAPOSE

62vgvjz0	Symptoms	virus	Drug	adenosine	: employs	METHOD_OF_WEAK

62vgvjz0	Symptoms	virus	Drug	adenosine	: employs	METHOD_OF_WEAK

e5pb83mj	Symptoms	mouth disease	Drug	Cys	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	mouth disease	Drug	Ala	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	mouth disease	Drug	Glu	: null	JUXSTAPOSE

e5pb83mj	Symptoms	mouth disease	Drug	Glu	: cleave	CONTAIN_WEAK

e5pb83mj	Symptoms	Disease	Drug	Cys	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	Disease	Drug	Ala	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	Disease	Drug	Glu	: null	JUXSTAPOSE

e5pb83mj	Symptoms	Disease	Drug	Glu	: cleave	CONTAIN_WEAK

e5pb83mj	Symptoms	virus	Drug	Cys	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	virus	Drug	Ala	: replace	REMOVE_WEAK

e5pb83mj	Symptoms	virus	Drug	Glu	: null	JUXSTAPOSE

e5pb83mj	Symptoms	virus	Drug	Glu	: cleave	CONTAIN_WEAK

5qxzkwz3	Symptoms	Disease	Drug	fingolimod	: null	JUXSTAPOSE

c0y0ylj8	Symptoms	Disease	Drug	nitric oxide	: null	JUXSTAPOSE

c0y0ylj8	Symptoms	Disease	Drug	CD	: null	JUXSTAPOSE

c0y0ylj8	Symptoms	virus	Drug	CD	: increased	increase within

yth2uoxm	Symptoms	peripheral	Drug	paclitaxel	: null	JUXSTAPOSE

yth2uoxm	Symptoms	peripheral	Drug	Paclitaxel	: null	JUXSTAPOSE

yth2uoxm	Symptoms	peripheral	Drug	paclitaxel	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	Genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	Genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	genistein	: null	JUXSTAPOSE

envq08le	Symptoms	virus	Drug	genistein	: null	JUXSTAPOSE

jvn3ijr2	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

jvn3ijr2	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

tad9jmfp	Symptoms	edema	Drug	fat	: null	CARRY_OUT

6s03pdjw	Symptoms	virus	Drug	caffeine	: null	JUXSTAPOSE

97s4enph	Symptoms	virus	Drug	des	: cours	NONE

wqhlk9zr	Symptoms	virus	Drug	des	: null	INJECT

s8u5mfhv	Symptoms	Disease	Drug	ran	: null	JUXSTAPOSE

s8u5mfhv	Symptoms	virus	Drug	ran	: null	JUXSTAPOSE

r49ox9x9	Symptoms	virus	Drug	lopinavir	: null	JUXSTAPOSE

r49ox9x9	Symptoms	virus	Drug	ritonavir	: null	JUXSTAPOSE

r49ox9x9	Symptoms	virus	Drug	lopinavir	: carried	carry for

r49ox9x9	Symptoms	virus	Drug	ritonavir	: carried	carry for

kg53pbyw	Symptoms	virus	Drug	COA	: contributes	contribute to

kg53pbyw	Symptoms	virus	Drug	COA	: null	JUXSTAPOSE

q6dyc8eo	Symptoms	Disease	Drug	CD	: null	JUXSTAPOSE

xd8smt28	Symptoms	virus	Drug	histidine	: expressed	express in

xd8smt28	Symptoms	virus	Drug	sucrose	: null	JUXSTAPOSE

w0pewq52	Symptoms	localized	Drug	glucosamine	: localized	localized

rjp2d1u9	Symptoms	virus	Drug	histidine	: null	JUXSTAPOSE

rjp2d1u9	Symptoms	virus	Drug	Oseltamivir	: null	JUXSTAPOSE

rjp2d1u9	Symptoms	virus	Drug	Oseltamivir	: null	JUXSTAPOSE

rjp2d1u9	Symptoms	virus	Drug	Oseltamivir	: null	JUXSTAPOSE

ggytzpqy	Symptoms	virus	Drug	ethanol	: null	JUXSTAPOSE

ggytzpqy	Symptoms	virus	Drug	ethanol	: effective	effective

yvmdh7xh	Symptoms	virus	Drug	oseltamivir	: null	JUXSTAPOSE

yvmdh7xh	Symptoms	virus	Drug	oseltamivir	: null	NONE

yvmdh7xh	Symptoms	virus	Drug	oseltamivir	: null	NONE

6pg9dvk1	Symptoms	virus	Drug	DT	: null	JUXSTAPOSE

czrea7kf	Symptoms	virus	Drug	FCV	: null	JUXSTAPOSE

czrea7kf	Symptoms	virus	Drug	FCV	: null	JUXSTAPOSE

czrea7kf	Symptoms	virus	Drug	FCV	: null	JUXSTAPOSE

czrea7kf	Symptoms	virus	Drug	FCV	: null	JUXSTAPOSE

52gej3co	Symptoms	Disease	Drug	PCV	: null	JUXSTAPOSE

52gej3co	Symptoms	Disease	Drug	PCV	: null	JUXSTAPOSE

52gej3co	Symptoms	virus	Drug	PCV	: serves	NONE

52gej3co	Symptoms	virus	Drug	PCV	: serves	NONE

52gej3co	Symptoms	virus	Drug	PCV	: raised	NONE

jzdlvo7p	Symptoms	virus	Drug	oseltamivir	: null	JUXSTAPOSE

jzdlvo7p	Symptoms	virus	Drug	oseltamivir	: null	JUXSTAPOSE

jzdlvo7p	Symptoms	virus	Drug	oseltamivir	: null	JUXSTAPOSE

jzdlvo7p	Symptoms	virus	Drug	oseltamivir	: used	use on

ww41t4k2	Symptoms	virus	Drug	K	: results	PLAIN_RESULT_WEAK

k6wkpmpn	Symptoms	virus	Drug	TPA	: null	JUXSTAPOSE

8g9tuyrc	Symptoms	Disease	Drug	FTA	: null	JUXSTAPOSE

8g9tuyrc	Symptoms	virus	Drug	FTA	: associated	associate with

pmwl5w9o	Symptoms	virus	Drug	ng	: null	JUXSTAPOSE

7lrmc3qb	Symptoms	virus	Drug	Propidium	: null	JUXSTAPOSE

5kbsd1mv	Symptoms	virus	Drug	PA	: contained	contain within

fddihm6o	Symptoms	virus	Drug	CC	: described	METHOD_OF_WEAK

rosquj04	Symptoms	hematuria	Drug	urea	: null	JUXSTAPOSE

rosquj04	Symptoms	Disease	Drug	urea	: null	JUXSTAPOSE

d5ixbujz	Symptoms	Disease	Drug	Indole	: null	JUXSTAPOSE

3t2hgvdo	Symptoms	peripheral	Drug	nitric oxide	: null	JUXSTAPOSE

3t2hgvdo	Symptoms	peripheral	Drug	prostaglandin E2	: null	JUXSTAPOSE

3t2hgvdo	Symptoms	peripheral	Drug	PGE2	: null	JUXSTAPOSE

d7n1zy0b	Symptoms	Disease	Drug	Sofosbuvir	: null	JUXSTAPOSE

d7n1zy0b	Symptoms	Disease	Drug	Ribavirin	: null	JUXSTAPOSE

b3ui95vx	Symptoms	Disease	Drug	melatonin	: null	JUXSTAPOSE

b3ui95vx	Symptoms	virus	Drug	melatonin	: null	JUXSTAPOSE

b3ui95vx	Symptoms	anxiety	Drug	Melatonin	: effective	effective

2ouw3j49	Symptoms	cyst	Drug	BCV	: (bovine	(bovine

2ouw3j49	Symptoms	virus	Drug	BCV	: (bovine	(bovine

2ouw3j49	Symptoms	virus	Drug	BCV	: (bovine	(bovine

2ouw3j49	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

2ouw3j49	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

5mljrk1h	Symptoms	virus	Drug	pas	: 锚tre	NONE

5mljrk1h	Symptoms	virus	Drug	des	: faciles	NONE

5mljrk1h	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

5mljrk1h	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

eku7f1g8	Symptoms	pneumonia	Drug	Ganciclovir	: null	JUXSTAPOSE

eku7f1g8	Symptoms	Disease	Drug	oseltamivir	: null	JUXSTAPOSE

strtcuu2	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

d6wcgkln	Symptoms	virus	Drug	k	: give	NONE

exh42azl	Symptoms	pneumonia	Drug	PCV	: null	JUXSTAPOSE

exh42azl	Symptoms	pneumonia	Drug	PCV	: null	JUXSTAPOSE

exh42azl	Symptoms	pneumonia	Drug	PCV	: null	JUXSTAPOSE

6gxfop4o	Symptoms	pneumonia	Drug	Mesenchymal stem cells	: null	JUXSTAPOSE

abb34na7	Symptoms	virus	Drug	Ser	: null	JUXSTAPOSE

0p30wez2	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

0p30wez2	Symptoms	virus	Drug	des	: null	NONE

cxvnv8dy	Symptoms	virus	Drug	pas	: null	JUXSTAPOSE

cxvnv8dy	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

cxvnv8dy	Symptoms	virus	Drug	des	: aviaire	aviaire

cxvnv8dy	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	pneumonia	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	pneumonia	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	pneumonia	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	pneumonia	Drug	des	: malades	malade

zrwkiv3l	Symptoms	pneumonia	Drug	des	: atteints	atteint

zrwkiv3l	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

zrwkiv3l	Symptoms	virus	Drug	des	: atteints	atteint

fhybx4hw	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

qqqx7fw5						

qqqx7fw5	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

qqqx7fw5	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

si3w87lw	Symptoms	virus	Drug	des	: null	NONE

si3w87lw	Symptoms	virus	Drug	des	: des	NONE

si3w87lw	Symptoms	virus	Drug	des	: null	NONE

si3w87lw	Symptoms	virus	Drug	des	: des	NONE

si3w87lw	Symptoms	virus	Drug	Des	: null	JUXSTAPOSE

wild5kxj	Symptoms	pneumonia	Drug	rifampicin	: detecting	detect in

wild5kxj	Symptoms	pneumonia	Drug	isoniazid	: detecting	detect in

px5rjuvt	Symptoms	aura	Drug	des	: heures	heure

px5rjuvt	Symptoms	virus	Drug	des	: cours	cour

px5rjuvt	Symptoms	virus	Drug	pas	: respiratoires	NONE

px5rjuvt	Symptoms	virus	Drug	pas	: 锚tre	NONE

ixh3ykrc	Symptoms	Disease	Drug	met	: null	JUXSTAPOSE

7pflfznh	Symptoms	virus	Drug	FCV	: null	JUXSTAPOSE

9vtvtob7	Symptoms	Disease	Drug	chloroquine	: null	JUXSTAPOSE

9vtvtob7	Symptoms	Disease	Drug	chloroquine	: null	JUXSTAPOSE

9vtvtob7	Symptoms	Disease	Drug	chloroquine	: emerged	NONE

9vtvtob7	Symptoms	virus	Drug	chloroquine	: null	JUXSTAPOSE

9vtvtob7	Symptoms	virus	Drug	chloroquine	: null	JUXSTAPOSE

l9wclb0q	Symptoms	virus	Drug	ACTH	: representing	represent to

4q6d048r	Symptoms	pneumonia	Drug	oseltamivir	: showed	NONE

4q6d048r	Symptoms	pneumonia	Drug	oseltamivir	: null	NONE

4q6d048r	Symptoms	virus	Drug	oseltamivir	: showed	NONE

4q6d048r	Symptoms	respiratory distress	Drug	oseltamivir	: showed	show during

egw7bvzf	Symptoms	virus	Drug	PS	: displays	display on

egw7bvzf	Symptoms	virus	Drug	PS	: displays	display on

egw7bvzf	Symptoms	virus	Drug	PS	: cause	cause

egw7bvzf	Symptoms	virus	Drug	PS	: cause	cause

1jy90sae	Symptoms	Disease	Drug	iron	: null	JUXSTAPOSE

fdz2dwk6	Symptoms	virus	Drug	nitric oxide	: lethal	INTERACT_WITH

fdz2dwk6	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

fdz2dwk6	Symptoms	virus	Drug	nitric oxide	: showed	INDICATE_WEAK

hgvyevww	Symptoms	pneumonia	Drug	lactic acid	: expressing	express

hgvyevww	Symptoms	pneumonia	Drug	lactic acid	: expressed	express in

vuvxv431	Symptoms	virus	Drug	cholesterol	: null	JUXSTAPOSE

vuvxv431	Symptoms	virus	Drug	cholesterol	: null	JUXSTAPOSE

vuvxv431	Symptoms	virus	Drug	cholesterol	: null	JUXSTAPOSE

dv405298	Symptoms	virus	Drug	RAS	: null	JUXSTAPOSE

eveoz2ho	Symptoms	mouth disease	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	mouth disease	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	Disease	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	Disease	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	virus	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	virus	Drug	amiloride	: null	JUXSTAPOSE

eveoz2ho	Symptoms	virus	Drug	amiloride	: null	JUXSTAPOSE

6vj79mqh	Symptoms	virus	Drug	Lithium	: null	JUXSTAPOSE

6vj79mqh	Symptoms	virus	Drug	Lithium	: null	JUXSTAPOSE

hcqyxmkd	Symptoms	virus	Drug	phosphate	: null	JUXSTAPOSE

vgchjgiu	Symptoms	Disease	Drug	Infliximab	: null	JUXSTAPOSE

8qvhu3hd	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

8qvhu3hd	Symptoms	peripheral	Drug	nitric oxide	: null	JUXSTAPOSE

zm15q6oq	Symptoms	Disease	Drug	serine	: null	JUXSTAPOSE

j9euxldq	Symptoms	localized	Drug	Cys	: null	JUXSTAPOSE

j9euxldq	Symptoms	Disease	Drug	Cys	: clear	INTERACT_WITH

j9euxldq	Symptoms	Disease	Drug	Cys	: clear	INTERACT_WITH_WEAK

64az0pco	Symptoms	Disease	Drug	insulin	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: give	give

pp6bl941	Symptoms	virus	Drug	K	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: null	JUXSTAPOSE

pp6bl941	Symptoms	virus	Drug	K	: benefit	benefit as_for

pp6bl941	Symptoms	virus	Drug	K	: binds	bind to

5uxtua9o	Symptoms	pneumonia	Drug	BAL	: null	JUXSTAPOSE

5uxtua9o	Symptoms	cyst	Drug	BAL	: null	JUXSTAPOSE

uwd1f2cl	Symptoms	colic	Drug	calcium	: null	JUXSTAPOSE

uwd1f2cl	Symptoms	colic	Drug	phosphate	: null	JUXSTAPOSE

v321m7g9	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

v321m7g9	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

v321m7g9	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

65krkd9q	Symptoms	virus	Drug	des	: des	de

65krkd9q	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

7hjeaf1s	Symptoms	Diarrhea	Drug	azithromycin	: null	JUXSTAPOSE

7hjeaf1s	Symptoms	Diarrhea	Drug	amoxicillin	: null	JUXSTAPOSE

7hjeaf1s	Symptoms	Diarrhea	Drug	clavulanate	: null	JUXSTAPOSE

7hjeaf1s	Symptoms	Diarrhea	Drug	ceftibuten	: null	JUXSTAPOSE

7hjeaf1s	Symptoms	fever	Drug	azithromycin	: subsided	subside

7hjeaf1s	Symptoms	fever	Drug	amoxicillin	: subsided	subside

7hjeaf1s	Symptoms	fever	Drug	clavulanate	: subsided	subside

7hjeaf1s	Symptoms	fever	Drug	ceftibuten	: subsided	subside

pjbgwyd8	Symptoms	cyst	Drug	methionine	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: cours	cour

9bpdfxrt	Symptoms	virus	Drug	des	: cours	cour

9bpdfxrt	Symptoms	virus	Drug	des	: cours	cour

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

9bpdfxrt	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

yzfg60m7	Symptoms	virus	Drug	Quercetin	: null	JUXSTAPOSE

44ak2d8b	Symptoms	Disease	Drug	Doxycycline	: null	JUXSTAPOSE

fzbf61an	Symptoms	virus	Drug	T4	: null	JUXSTAPOSE

fzbf61an	Symptoms	virus	Drug	T4	: null	JUXSTAPOSE

faz9b9fx	Symptoms	virus	Drug	k	: null	JUXSTAPOSE

faz9b9fx	Symptoms	virus	Drug	k	: null	JUXSTAPOSE

e7le4oh5	Symptoms	virus	Drug	ethanol	: polymerizing	polymerize in

e7le4oh5	Symptoms	virus	Drug	ethanol	: polymerizing	polymerize in

9sqho5jr	Symptoms	Disease	Drug	LDT	: null	JUXSTAPOSE

z56sdng5	Symptoms	virus	Drug	retinol	: null	JUXSTAPOSE

guz3i7af	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

guz3i7af	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

apxv9fd8	Symptoms	Disease	Drug	BNP	: associated	associate with

zmc5u9rh	Symptoms	Diarrhea	Drug	zinc	: calves	calve under

zmc5u9rh	Symptoms	Diarrhea	Drug	zinc	: null	JUXSTAPOSE

zmc5u9rh	Symptoms	Diarrhea	Drug	zinc	: null	JUXSTAPOSE

zmc5u9rh	Symptoms	Diarrhea	Drug	Met	: null	JUXSTAPOSE

l3rq75yj	Symptoms	virus	Drug	halofuginone	: null	JUXSTAPOSE

lucexh1r	Symptoms	Diarrhea	Drug	BCV	: null	JUXSTAPOSE

lucexh1r	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

lucexh1r	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

lucexh1r	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

lucexh1r	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

lucexh1r	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

668f53qc	Symptoms	Diarrhea	Drug	BCV	: responsible	responsible

668f53qc	Symptoms	Disease	Drug	BCV	: responsible	responsible

668f53qc	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

668f53qc	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

pzi2r37u	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

pzi2r37u	Symptoms	virus	Drug	BCV	: null	JUXSTAPOSE

o90lq6l2	Symptoms	virus	Drug	FTA	: null	JUXSTAPOSE

o90lq6l2	Symptoms	virus	Drug	FTA	: null	JUXSTAPOSE

3yjlndm4	Symptoms	virus	Drug	T4	: employing	employ as

3yjlndm4	Symptoms	virus	Drug	T4	: null	JUXSTAPOSE

7lnd519q	Symptoms	Virus	Drug	Ribavirin	: null	JUXSTAPOSE

0nuv04yq	Symptoms	pneumonia	Drug	LC16m8	: showed	INDICATE_WEAK

0nuv04yq	Symptoms	virus	Drug	LC16m8	: null	JUXSTAPOSE

u55ibep9	Symptoms	Erysipelas	Drug	FAD	: null	JUXSTAPOSE

u55ibep9	Symptoms	Disease	Drug	FAD	: null	JUXSTAPOSE

u55ibep9	Symptoms	Disease	Drug	FAD	: null	JUXSTAPOSE

u55ibep9	Symptoms	Disease	Drug	FAD	: null	JUXSTAPOSE

4apxnusv	Symptoms	fever	Drug	amoxicillin	: null	JUXSTAPOSE

wh6aaqlu	Symptoms	obesity	Drug	alcohol	: null	JUXSTAPOSE

wh6aaqlu	Symptoms	Disease	Drug	alcohol	: null	JUXSTAPOSE

4ki38sfi	Symptoms	virus	Drug	serine	: null	JUXSTAPOSE

4ki38sfi	Symptoms	virus	Drug	Serine	: null	JUXSTAPOSE

4ki38sfi	Symptoms	virus	Drug	Serine	: null	JUXSTAPOSE

4ki38sfi	Symptoms	virus	Drug	serine	: null	JUXSTAPOSE

4ki38sfi	Symptoms	virus	Drug	serine	: detected	detect at

0dxl6t4p	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

aonbvub5	Symptoms	virus	Drug	formoterol	: null	JUXSTAPOSE

aonbvub5	Symptoms	virus	Drug	budesonide	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: ent茅rovirus	ent茅rovirus

x4mafbtb	Symptoms	virus	Drug	des	: ent茅rovirus	ent茅rovirus

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

x4mafbtb	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

7pnpkpzd	Symptoms	virus	Drug	des	: respiratoires	NONE

7pnpkpzd	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

frhi8o95	Symptoms	virus	Drug	ethanol	: null	JUXSTAPOSE

rkd0rss8	Symptoms	pneumonia	Drug	Amoxicillin	: cannot	cannot

chcyt8p0	Symptoms	virus	Drug	nitric oxide	: null	JUXSTAPOSE

xcd26vdv	Symptoms	cyst	Drug	BAL	: null	JUXSTAPOSE

xcd26vdv	Symptoms	cyst	Drug	BAL	: null	JUXSTAPOSE

e8yrva9t	Symptoms	aura	Drug	des	: null	JUXSTAPOSE

17eyd1sl	Symptoms	virus	Drug	des	: null	JUXSTAPOSE

