NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation
qkrmxvaj	Disease	diabetes	Drugs	insulin	: null	JUXSTAPOSE
k2utjrxn	Disease	NOD	Drugs	NOJ	: engrafted	engraft
k2utjrxn	Disease	hepatitis C virus	Drugs	NOJ	: null	JUXSTAPOSE
to3wn7yj	Disease	acute respiratory syndrome	Drugs	Neopterin	: null	JUXSTAPOSE
to3wn7yj	Disease	fever	Drugs	neopterin	: null	JUXSTAPOSE
gzf71ir9	Disease	MS	Drugs	PLP	: null	JUXSTAPOSE
pd48les0	Disease	immunodeficiency	Drugs	adenosine deaminase	: null	JUXSTAPOSE
pd48les0	Disease	SCID	Drugs	adenosine deaminase	: null	JUXSTAPOSE
pd48les0	Disease	adenosine deaminase (ADA) deficiency	Drugs	adenosine deaminase	: null	JUXSTAPOSE
ce89j82e	Disease	cancer	Drugs	cisplatin	: null	JUXSTAPOSE
rt1pp4w2	Disease	endocarditis	Drugs	daptomycin	: useful	useful
rt1pp4w2	Disease	pneumonia	Drugs	Daptomycin	: null	JUXSTAPOSE
rt1pp4w2	Disease	hepatic impairment	Drugs	daptomycin	: null	JUXSTAPOSE
t4eb24fv	Disease	Secondary Central Nervous System Lymphoma	Drugs	Thiotepa	: Using	METHOD_OF_WEAK
t4eb24fv	Disease	Secondary Central Nervous System Lymphoma	Drugs	Busulfan	: Using	METHOD_OF_WEAK
t4eb24fv	Disease	Secondary Central Nervous System Lymphoma	Drugs	Cyclophosphamide	: Using	METHOD_OF_WEAK
t4eb24fv	Disease	CNS lymphoma	Drugs	thiotepa	: null	JUXSTAPOSE
t4eb24fv	Disease	CNS lymphoma	Drugs	busulfan	: null	JUXSTAPOSE
t4eb24fv	Disease	CNS lymphoma	Drugs	cyclophosphamide	: null	JUXSTAPOSE
vnpki6qw	Disease	illness deterioration	Drugs	amoxicillin	: null	JUXSTAPOSE
vnpki6qw	Disease	illness deterioration	Drugs	Amoxicillin	: null	JUXSTAPOSE
bfw8ys04	Disease	respiratory failure	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	adenovirus pneumonia	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	adenovirus (HAdV) pneumonia	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	respiratory failure	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	respiratory failure	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	respiratory failure	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	respiratory failure	Drugs	cidofovir	: null	JUXSTAPOSE
bfw8ys04	Disease	HAdV pneumonia	Drugs	cidofovir	: null	JUXSTAPOSE
7idn4raw	Disease	pulmonary hypertension	Drugs	RAS	: null	JUXSTAPOSE
7idn4raw	Disease	chronic lung diseases	Drugs	RAS	: null	JUXSTAPOSE
7idn4raw	Disease	lung disease	Drugs	RAS	: null	JUXSTAPOSE
7idn4raw	Disease	acute lung diseases	Drugs	RAS	: null	JUXSTAPOSE
7idn4raw	Disease	acute respiratory distress syndrome	Drugs	RAS	: null	JUXSTAPOSE
7idn4raw	Disease	acute lung injury	Drugs	RAS	: null	JUXSTAPOSE
7cws4293	Disease	lung disease	Drugs	PAH	: null	JUXSTAPOSE
7cws4293	Disease	hypertension	Drugs	PAH	: null	JUXSTAPOSE
1vxl2468	Disease	respiratory syncytial virus	Drugs	Ribavirin	: approved	approved
g9559ux3	Disease	Gaucher\'s disease	Drugs	taliglucerase alfa	: null	JUXSTAPOSE
59iwx6ws	Disease	hypertonic	Drugs	albuterol	: recommended	recommend in
59iwx6ws	Disease	hypertonic	Drugs	epinep	: recommended	recommend in
59iwx6ws	Disease	bronchiolitis	Drugs	albuterol	: null	JUXSTAPOSE
59iwx6ws	Disease	bronchiolitis	Drugs	epinep	: null	JUXSTAPOSE
b8cq5u48	Disease	prostate	Drugs	Terazosin	: subjected	subject to
tb0fuudr	Disease	tubular ER networks	Drugs	calcium	: null	JUXSTAPOSE
k4uv6fft	Disease	diarrhea	Drugs	meloxicam	: include	CONTAIN_WEAK
k4uv6fft	Disease	diarrhea	Drugs	Halofuginone	: null	JUXSTAPOSE
k4uv6fft	Disease	cryptosporidiosis	Drugs	Halofuginone	: null	JUXSTAPOSE
00gotrnv	Disease	pancreatitis	Drugs	CC	: null	JUXSTAPOSE
00gotrnv	Disease	pancreatitis	Drugs	CC	: null	JUXSTAPOSE
8pc2p3az	Disease	LPS	Drugs	nitric oxide	: necessary	necessary
8pc2p3az	Disease	LPS	Drugs	nitric oxide	: necessary	necessary
i600xpcu	Disease	respiratory syndrome virus	Drugs	calcium	: null	JUXSTAPOSE
814xd4i4	Disease	innerhalb von 48h nach Beginn der	Drugs	Oseltamivir	: null	JUXSTAPOSE
t4w4pw12	Disease	acute respiratory distress syndrome	Drugs	RAS	: null	JUXSTAPOSE
l0o1weus	Disease	cardiac disease	Drugs	doxorubicin	: discussed	discussed
l0o1weus	Disease	ischemia	Drugs	doxorubicin	: null	JUXSTAPOSE
l0o1weus	Disease	arrhythmias	Drugs	doxorubicin	: null	JUXSTAPOSE
zogtpm7a	Disease	Mycoplasma pneumoniae	Drugs	Arg	: null	JUXSTAPOSE
zogtpm7a	Disease	Chlamydia (Chlamydophila) pneumoniae	Drugs	Arg	: null	JUXSTAPOSE
kkeh5ax4	Disease	influenza A	Drugs	oseltamivir	: null	NONE
f8aaujqq	Disease	Middle East respiratory syndrome coronavirus	Drugs	LDT	: null	JUXSTAPOSE
iqtsxbok	Disease	celiac disease	Drugs	serum albumin	: null	JUXSTAPOSE
fo8xm842	Disease	KD	Drugs	Intravenous immunoglobulin	: null	JUXSTAPOSE
mg2qs3b6	Disease	HIV	Drugs	methadone	: null	JUXSTAPOSE
3egv50vb	Disease	cardiovascular disease	Drugs	chloroquine	: null	JUXSTAPOSE
3egv50vb	Disease	diarrhoea	Drugs	chloroquine	: null	JUXSTAPOSE
3egv50vb	Disease	gastrointestinal disease	Drugs	chloroquine	: null	JUXSTAPOSE
j8v327qz	Disease	hypertonic saline	Drugs	epinephrine	: null	JUXSTAPOSE
j8v327qz	Disease	hypertonic saline	Drugs	Epinephrine	: seem	RESULT_OF_WEAK
v4r5d26a	Disease	Orchitis	Drugs	Dexamethasone	: null	JUXSTAPOSE
fzgwfb27	Disease	Congenital Microcephaly	Drugs	Chloroquine	: null	JUXSTAPOSE
p3zh4irp	Disease	total hip arthroplasty	Drugs	THA	: null	JUXSTAPOSE
p3zh4irp	Disease	total hip arthroplasty	Drugs	THA	: influencing	AFFECT_WEAK
t1r09klv	Disease	pharyngitis	Drugs	amoxicillin	: null	JUXSTAPOSE
p3ok5fiz	Disease	Helicobacter pylori infection	Drugs	clarithromycin	: able	able
y1rpmyth	Disease	hepatitis C	Drugs	ribavirina	: null	JUXSTAPOSE
vasphfdy	Disease	hepatitis C	Drugs	ribavirin	: null	JUXSTAPOSE
1yrmun3z	Disease	respiratory syncytial virus	Drugs	ribavirin	: using	use to
1yrmun3z	Disease	parainfluenza virus	Drugs	Ribavirin	: null	JUXSTAPOSE
1yrmun3z	Disease	adenovirus pneumonitis	Drugs	Cidofovir	: null	JUXSTAPOSE
x42madue	Disease	CAP	Drugs	oseltamivir	: null	JUXSTAPOSE
x42madue	Disease	CAP	Drugs	oseltamivir	: null	JUXSTAPOSE
2tbb1ppf	Disease	breast cancer	Drugs	chloroquine	: null	JUXSTAPOSE
2tbb1ppf	Disease	cancer	Drugs	chloroquine	: null	JUXSTAPOSE
lz1qd69t	Disease	HIV	Drugs	AZT	: null	JUXSTAPOSE
ee3v08wd	Disease	infectious bronchitis virus	Drugs	Cbz	: null	JUXSTAPOSE
ziqqalev	Disease	HIV	Drugs	abacavir	: null	JUXSTAPOSE
ziqqalev	Disease	HIV-2	Drugs	abacavir	: null	JUXSTAPOSE
4x71t5by	Disease	cytomegalovirus	Drugs	ganciclovir	: null	JUXSTAPOSE
4x71t5by	Disease	AD	Drugs	ganciclovir	: null	JUXSTAPOSE
jnketv7y	Disease	HIV infections	Drugs	Enfuvirtide	: null	JUXSTAPOSE
w056ajip	Disease	CRC	Drugs	EMT	: associated	NONE
w056ajip	Disease	CRC	Drugs	EMT	: critical;	NONE
edinv5ou	Disease	WSN	Drugs	CD	: null	JUXSTAPOSE
edinv5ou	Disease	WSN	Drugs	CD	: null	JUXSTAPOSE
4w0zw3br	Disease	hypoxia	Drugs	nitric oxide	: decreased	decrease to
3mw66vxm	Disease	HBV	Drugs	lamivudine	: null	JUXSTAPOSE
i6bfuvq1	Disease	influenza associated encephalopathy	Drugs	neopterin	: null	JUXSTAPOSE
i6bfuvq1	Disease	influenza-associated encephalopathy	Drugs	met	: null	JUXSTAPOSE
i6bfuvq1	Disease	encephalopathy	Drugs	neopterin	: null	JUXSTAPOSE
i6bfuvq1	Disease	encephalopathy	Drugs	intravenous immunoglobulin	: was	be with
i6bfuvq1	Disease	encephalopathy	Drugs	neopterin	: present	present
303oznyu	Disease	dehydroandrographolide succinate via intratracheal	Drugs	succinate	: null	JUXSTAPOSE
303oznyu	Disease	viral pneumonia	Drugs	succinate	: approved	approved
303oznyu	Disease	upper respiratory tract infections	Drugs	succinate	: approved	approved
q9o28iut	Disease	la moiti茅 seulement des pneumonies sont document茅es	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	upper respiratory tract infection	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	upper respiratory tract infection	Drugs	des	: a茅riennes	a茅riennes
l5z3gmj6	Disease	upper respiratory tract infection	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	d茅crire une inflammation aigu毛 des voies a茅riennes sup茅rieures	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	d茅crire une inflammation aigu毛 des voies a茅riennes sup茅rieures	Drugs	des	: a茅riennes	a茅riennes
l5z3gmj6	Disease	d茅crire une inflammation aigu毛 des voies a茅riennes sup茅rieures	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	chronic adenoiditis	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	chronic adenoiditis	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	chronic adenoiditis	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	d茅signer une infection chronique des v茅g茅tations ad茅no茂des responsable de rhinorrh茅es f茅briles it茅ratives ou d鈥檕bstruction des voies a茅riennes sup茅rieures	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	d茅signer une infection chronique des v茅g茅tations ad茅no茂des responsable de rhinorrh茅es f茅briles it茅ratives ou d鈥檕bstruction des voies a茅riennes sup茅rieures	Drugs	des	: null	JUXSTAPOSE
l5z3gmj6	Disease	d茅signer une infection chronique des v茅g茅tations ad茅no茂des responsable de rhinorrh茅es f茅briles it茅ratives ou d鈥檕bstruction des voies a茅riennes sup茅rieures	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	l鈥櫭﹏onc茅 des d茅finitions qu鈥檌l est indispensable de conna卯tre pour aborder l鈥櫭﹖ude de la pathologie r茅tinienne	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	l鈥櫭﹏onc茅 des d茅finitions qu鈥檌l est indispensable de conna卯tre pour aborder l鈥櫭﹖ude de la pathologie r茅tinienne	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	l鈥櫭﹏onc茅 des d茅finitions qu鈥檌l est indispensable de conna卯tre pour aborder l鈥櫭﹖ude de la pathologie r茅tinienne	Drugs	des	: domestiques	domestique
zbeyvi6v	Disease	dysplasie de la r茅tine	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	dysplasie de la r茅tine	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	dysplasie de la r茅tine	Drugs	des	: null	JUXSTAPOSE
zbeyvi6v	Disease	l鈥櫭﹖iologie et la pathog茅nie sont d鈥檃bord envisag茅es	Drugs	des	: le	le
zbeyvi6v	Disease	l鈥櫭﹖iologie et la pathog茅nie sont d鈥檃bord envisag茅es	Drugs	des	: le	le
zbeyvi6v	Disease	l鈥櫭﹖iologie et la pathog茅nie sont d鈥檃bord envisag茅es	Drugs	des	: le	le
zbeyvi6v	Disease	l鈥櫭﹙olution des l茅sions sont comparables dans une m锚me esp猫ce	Drugs	des	: le	le
zbeyvi6v	Disease	l鈥櫭﹙olution des l茅sions sont comparables dans une m锚me esp猫ce	Drugs	des	: le	le
zbeyvi6v	Disease	l鈥櫭﹙olution des l茅sions sont comparables dans une m锚me esp猫ce	Drugs	des	: le	le
jaak22sb	Disease	caract茅ristique est l\'accumulation de liquide d\'茅panchement dans la cavit茅	Drugs	des	: est	est
8y3iuqn4	Disease	gaseous formaldehyde	Drugs	formaldehyde	: null	JUXSTAPOSE
i2vg8zqc	Disease	pneumonia	Drugs	mesenchymal stem cells	: null	JUXSTAPOSE
osoiccl9	Disease	hepatitis virus	Drugs	T3	: null	JUXSTAPOSE
dcwcbmlj	Disease	neoplastic diseases	Drugs	ginseng	: null	JUXSTAPOSE
dcwcbmlj	Disease	dementia	Drugs	ginseng	: null	JUXSTAPOSE
dcwcbmlj	Disease	diabetes mellitus	Drugs	ginseng	: null	JUXSTAPOSE
dcwcbmlj	Disease	respiratory infections	Drugs	ginseng	: null	JUXSTAPOSE
dcwcbmlj	Disease	cancer	Drugs	ginseng	: null	JUXSTAPOSE
cxv3m4u1	Disease	_N	Drugs	Gly	: null	JUXSTAPOSE
9dm493sn	Disease	acute respiratory syndrome coronavirus	Drugs	Ala	: null	JUXSTAPOSE
9dm493sn	Disease	acute respiratory syndrome coronavirus	Drugs	Arg	: null	JUXSTAPOSE
9dm493sn	Disease	acute respiratory syndrome coronavirus	Drugs	Leu	: null	JUXSTAPOSE
x9gcaim5	Disease	hepatitis virus	Drugs	zinc	: binds	PLAIN_BIND
m52qnhtm	Disease	severe-acute respiratory syndrome	Drugs	RAS	: null	JUXSTAPOSE
4ltj270r	Disease	leiomyoma	Drugs	niclosamide	: null	JUXSTAPOSE
4ltj270r	Disease	leiomyoma	Drugs	niclosamide	: null	JUXSTAPOSE
4ltj270r	Disease	uterine leiomyoma	Drugs	niclosamide	: null	JUXSTAPOSE
yhnk7iyq	Disease	MS	Drugs	FTA	: performed	perform
yhnk7iyq	Disease	HT	Drugs	FTA	: null	NONE
yhnk7iyq	Disease	HT	Drugs	DCA	: hydrogenated	NONE
yhnk7iyq	Disease	HT	Drugs	FTA	: null	JUXSTAPOSE
yhnk7iyq	Disease	HT	Drugs	DCA	: null	JUXSTAPOSE
yhnk7iyq	Disease	HT	Drugs	FTA	: null	JUXSTAPOSE
yhnk7iyq	Disease	HT	Drugs	FTA	: dependent	dependent
yhnk7iyq	Disease	HT	Drugs	DCA	: null	JUXSTAPOSE
yhnk7iyq	Disease	bacterial metabolism	Drugs	FTA	: dependent	dependent
yhnk7iyq	Disease	bacterial metabolism	Drugs	FTA	: dependent	dependent
yhnk7iyq	Disease	bacterial metabolism	Drugs	DCA	: dependent	dependent
6mm370me	Disease	realizar ninguna extracci贸n o manipulaci贸n de fluidos hasta haber contactado con las autoridades epidemiol贸gicas territoriales	Drugs	ser	: autoridades	autoridade
az456wpx	Disease	CD	Drugs	CD	: null	JUXSTAPOSE
pes8m85d	Disease	cardiovascular disease	Drugs	tea	: responsible	responsible
pes8m85d	Disease	cardiovascular disease	Drugs	tea	: responsible	responsible
pes8m85d	Disease	cardiovascular disease	Drugs	epigallocatechin	: responsible	responsible
pes8m85d	Disease	anti-obesity	Drugs	tea	: responsible	responsible
pes8m85d	Disease	anti-obesity	Drugs	tea	: responsible	responsible
pes8m85d	Disease	anti-obesity	Drugs	epigallocatechin	: responsible	responsible
w2lit5yv	Disease	hepatitis virus	Drugs	nitric oxide	: null	JUXSTAPOSE
5r2s8z1a	Disease	inflammation	Drugs	nitric oxide	: null	JUXSTAPOSE
5r2s8z1a	Disease	tumor	Drugs	nitric oxide	: null	JUXSTAPOSE
4ueqw98n	Disease	viral haemorrhagic septicemia virus	Drugs	serine	: upregulated	INJECT
4jf16fzg	Disease	neurodegenerative disease	Drugs	leucine	: observed	NONE
4jf16fzg	Disease	neurodegenerative disease	Drugs	serine	: observed	NONE
4jf16fzg	Disease	myelopathic	Drugs	valine	: null	JUXSTAPOSE
4jf16fzg	Disease	myelopathic	Drugs	methionine	: null	JUXSTAPOSE
gmq5zs2d	Disease	CH/LSD/03I and CK/CH/LLN	Drugs	LSD	: null	JUXSTAPOSE
gmq5zs2d	Disease	CK/CH/LSD	Drugs	LSD	: null	JUXSTAPOSE
gmq5zs2d	Disease	CK/CH/LSD	Drugs	LSD	: null	JUXSTAPOSE
38dhwggn	Disease	PTSD	Drugs	SDS	: used	NONE
38dhwggn	Disease	PTSD	Drugs	SDS	: used	NONE
38dhwggn	Disease	Self-Rating Anxiety	Drugs	SDS	: null	JUXSTAPOSE
38dhwggn	Disease	Self-Rating Anxiety	Drugs	SDS	: null	JUXSTAPOSE
38dhwggn	Disease	SDS	Drugs	SDS	: null	JUXSTAPOSE
38dhwggn	Disease	SDS	Drugs	SDS	: null	JUXSTAPOSE
c4zyorha	Disease	_BED	Drugs	ACTH	: null	JUXSTAPOSE
c4zyorha	Disease	MHC_II_beta	Drugs	ACTH	: null	JUXSTAPOSE
c4zyorha	Disease	NH	Drugs	ACTH	: null	JUXSTAPOSE
0pg3uylx	Disease	cancers	Drugs	des	: gyn茅cologiques	gyn茅cologiques
0pg3uylx	Disease	cancer	Drugs	des	: la	la
0pg3uylx	Disease	cancer	Drugs	des	: la	la
0pg3uylx	Disease	cancer	Drugs	des	: 锚tre	NONE
0pg3uylx	Disease	la chirurgie doit 锚tre r茅-茅valu茅e par rapport 脿 la radioth茅rapie	Drugs	des	: 锚tre	NONE
0pg3uylx	Disease	cancer	Drugs	pas	: null	JUXSTAPOSE
0i1wwyt3	Disease	Metapneumovirus (hMPV) Pneumonia	Drugs	Ribavirin	: Treated	treat with
55yzkch7	Disease	CP	Drugs	BAL	: null	JUXSTAPOSE
55yzkch7	Disease	lymphocytic bronchiolitis	Drugs	BAL	: null	JUXSTAPOSE
55yzkch7	Disease	CP	Drugs	BAL	: null	JUXSTAPOSE
bjs6ywlf	Disease	respiratory syncytial virus	Drugs	sucrose	: determined	determine
ziepfnpz	Disease	lymphopenia	Drugs	tacrolimus	: had	have
x6800umy						
x6800umy	Disease	thiotepa plus 200-cGy total body irradiation or 400-cGy total body irradiation	Drugs	thiotepa	: null	JUXSTAPOSE
4w3ezqln	Disease	pneumonia	Drugs	ng	: null	JUXSTAPOSE
4w3ezqln	Disease	pneumonia	Drugs	ng	: null	JUXSTAPOSE
4w3ezqln	Disease	atrial fibrillation	Drugs	ng	: null	JUXSTAPOSE
4w3ezqln	Disease	atrial fibrillation	Drugs	ng	: null	JUXSTAPOSE
b59dw9ge	Disease	splenomegaly	Drugs	ng	: had	NONE
b59dw9ge	Disease	adult Kawasaki\'s disease	Drugs	ng	: had	NONE
zloyie6z	Disease	Legionnaire\'s disease	Drugs	oseltamivir	: require	require
ucbfbqa3	Disease	chronic hepatitis	Drugs	serine	: set	set
wzxjn5ip	Disease	thyroid dysfunction	Drugs	triiodothyronine	: null	JUXSTAPOSE
pdb1ygq5	Disease	acute disseminated encephalomyelitis	Drugs	methylprednisolone	: failed	NONE
pdb1ygq5	Disease	acute disseminated encephalomyelitis	Drugs	intravenous immunoglobulin	: failed	NONE
pdb1ygq5	Disease	Mycoplasma pneumoniae infection	Drugs	methylprednisolone	: failed	NONE
pdb1ygq5	Disease	Mycoplasma pneumoniae infection	Drugs	intravenous immunoglobulin	: failed	NONE
6gm763j5	Disease	leptospirosis	Drugs	ceftriaxone	: treated	treat with
6gm763j5	Disease	leptospirosis	Drugs	doxycycline	: treated	treat with
dr1c9ttb	Disease	myocardial ischemia	Drugs	RAS	: null	JUXSTAPOSE
dr1c9ttb	Disease	reperfusion injury	Drugs	RAS	: null	JUXSTAPOSE
3h165wae	Disease	Nosocomial infections	Drugs	vancomycin	: null	JUXSTAPOSE
3h165wae	Disease	nosocomial infection	Drugs	vancomycin	: null	JUXSTAPOSE
3h165wae	Disease	nosocomial infection	Drugs	vancomycin	: null	JUXSTAPOSE
4x53wh6k	Disease	DDD	Drugs	cefotaxime	: null	JUXSTAPOSE
4x53wh6k	Disease	DDD	Drugs	ceftriaxone	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	ceftazidime	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	cefepime	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	ticarcillin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	clavulanic acid	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	piperacillin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	tazobactam	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	imipenem	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	meropenem	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	amikacin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	gentamicin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	tobramycin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	ciprofloxacin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	levofloxacin	: (cefotaxime	(cefotaxime
4x53wh6k	Disease	DDD	Drugs	moxifloxacin	: (cefotaxime	(cefotaxime
xc4bxin4	Disease	Coxiella burnetii	Drugs	doxycycline	: null	NONE
xc4bxin4	Disease	Q fever	Drugs	doxycycline	: null	JUXSTAPOSE
xc4bxin4	Disease	chronic Q fever	Drugs	doxycycline	: null	JUXSTAPOSE
hd122vtq	Disease	pneumococcal isolates	Drugs	erythromycin	: resistant	resistant
9g0688o5	Disease	Staphylococcus aureus bacteraemia	Drugs	meticillin	: null	JUXSTAPOSE
9g0688o5	Disease	Emergency Department	Drugs	meticillin	: null	JUXSTAPOSE
9g0688o5	Disease	ED	Drugs	meticillin	: null	JUXSTAPOSE
9g0688o5	Disease	ED	Drugs	vancomycin	: carry	NONE
9g0688o5	Disease	bacteraemia and persistent bacteraemia	Drugs	vancomycin	: correlated	NONE
dnyq7ii0	Disease	medulloblastoma	Drugs	CZ	: null	JUXSTAPOSE
dnyq7ii0	Disease	encephalitis virus	Drugs	CZ	: evaluated	ASSESS_EFFECT_OF_WEAK
q3fyo3rx						
q3fyo3rx						
gmx1p71j	Disease	Haemophilus influenzae	Drugs	amoxicillin	: null	JUXSTAPOSE
gmx1p71j	Disease	Haemophilus influenzae	Drugs	clavulanic acid	: null	JUXSTAPOSE
m31mnzps	Disease	MFS	Drugs	prostaglandin E2	: inhibited	DOWN-REGULATE_WEAK
vngei1de	Disease	tumor	Drugs	creatine	: null	JUXSTAPOSE
brdtsi65	Disease	tumor	Drugs	lactic acid	: null	JUXSTAPOSE
1fv6ycs2	Disease	HIV	Drugs	immune globulin	: made	make for
hlajp8j7	Disease	CI 2.2鈥?2.2	Drugs	alcohol	: null	JUXSTAPOSE
hlajp8j7	Disease	CI 2.2鈥?2.2	Drugs	alcohol	: null	JUXSTAPOSE
k76t8wen	Disease	HIV	Drugs	IDU	: users	user
k76t8wen	Disease	HIV-infected IDU	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV-1 CRF07_	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV-1 CRF07_	Drugs	IDU	: resulting	NONE
j0n3a4m6	Disease	HIV-1 CRF07_	Drugs	IDU	: resulting	NONE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: resulting	NONE
j0n3a4m6	Disease	HIV	Drugs	IDU	: resulting	NONE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
j0n3a4m6	Disease	HIV	Drugs	IDU	: null	JUXSTAPOSE
f1zz64ld	Disease	hemorrhagic fever	Drugs	Ribavirin	: effective	effective
r7ji25sy	Disease	fever	Drugs	alanine	: rises	rise in
r7ji25sy	Disease	thrombocytopenia	Drugs	alanine	: rises	rise in
r7ji25sy	Disease	lymphopenia	Drugs	alanine	: rises	rise in
6tq0kcfd	Disease	Middle East respiratory syndrome coronavirus	Drugs	Ribavirin	: null	JUXSTAPOSE
xxc7vdnt	Disease	diabetes	Drugs	alanine	: null	JUXSTAPOSE
g70y02rk	Disease	fever	Drugs	creatine	: null	JUXSTAPOSE
g70y02rk	Disease	pneumonia	Drugs	creatine	: null	JUXSTAPOSE
ngow9w7p	Disease	syndromic	Drugs	CC	: null	JUXSTAPOSE
ngow9w7p	Disease	syndromic	Drugs	CC	: provide	provide
ngow9w7p	Disease	syndromic	Drugs	CC	: null	JUXSTAPOSE
ngow9w7p	Disease	syndromic	Drugs	CC	: using	METHOD_OF_WEAK
0g7815k1	Disease	MDI-spacer	Drugs	albuterol	: null	JUXSTAPOSE
0g7815k1	Disease	MDI-spacer	Drugs	ipratropium bromide	: null	JUXSTAPOSE
ij6y6y7u	Disease	CF	Drugs	PFT	: identify	INJECT
ij6y6y7u	Disease	bacterial infection	Drugs	PFT	: null	JUXSTAPOSE
l8wj6dsy	Disease	graft versus host disease	Drugs	Mesenchymal stem cells	: null	JUXSTAPOSE
l8wj6dsy	Disease	autoimmune diseases	Drugs	Mesenchymal stem cells	: null	JUXSTAPOSE
l8wj6dsy	Disease	systemic lupus erythematosus	Drugs	Mesenchymal stem cells	: null	JUXSTAPOSE
l8wj6dsy	Disease	Crohn\'s disease	Drugs	Mesenchymal stem cells	: null	JUXSTAPOSE
l8wj6dsy	Disease	ulcerative colitis	Drugs	Mesenchymal stem cells	: null	JUXSTAPOSE
haci44cy	Disease	RBD-HBD 2	Drugs	serine	: enhanced	UP-REGULATE_WEAK
haci44cy	Disease	RBD-HBD 2	Drugs	threonine	: enhanced	UP-REGULATE_WEAK
59aqajh4	Disease	la premi猫re partie aborde les g茅n茅ralit茅s de biologie mol茅culaire et plus particuli猫rement les	Drugs	des	: null	JUXSTAPOSE
5cbieb2n	Disease	l鈥櫭﹙olution g茅n茅tique constante des virus	Drugs	des	: null	JUXSTAPOSE
5cbieb2n	Disease	l鈥櫭﹙olution g茅n茅tique constante des virus	Drugs	des	: null	JUXSTAPOSE
5cbieb2n	Disease	l鈥櫭﹙olution g茅n茅tique constante des virus	Drugs	des	: null	JUXSTAPOSE
5cbieb2n	Disease	d茅finir la strat茅gie de contr么le la mieux adapt茅e	Drugs	des	: null	JUXSTAPOSE
7bb103k7	Disease	Promyelocytic Leukemia Zinc Finger Protein	Drugs	Zinc	: null	JUXSTAPOSE
7bb103k7	Disease	promyelocytic leukemia	Drugs	zinc	: null	JUXSTAPOSE
sh3010q8	Disease	Hepatic Urea Cycle and Alters Systemic Metabolism	Drugs	Urea	: null	JUXSTAPOSE
sh3010q8	Disease	hepatic metabolism	Drugs	urea	: null	JUXSTAPOSE
nt2n9p5v	Disease	Aspergillus galactomannan	Drugs	BAL	: null	INTERACT_WITH
bffgx3sj	Disease	LPS	Drugs	aspirin	: null	JUXSTAPOSE
