NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation
19531940	Herbs	glucose	PROC	inhaled	: null	JUXSTAPOSE
20017765	Herbs	glucose	CHED	lactate	: null	JUXSTAPOSE
20017765	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
20017765	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
20017765	Herbs	glucose	ANAT	plasma	: null	JUXSTAPOSE
20017765	Herbs	glucose	CHED	PCV	: null	JUXSTAPOSE
20017765	Herbs	glucose	SPEC	PCV	: null	JUXSTAPOSE
20017765	Herbs	glucose	CHED	glucose	: able	able
20017765	Herbs	glucose	CHED	lactate	: null	JUXSTAPOSE
20186475	Herbs	glucose	PRGE	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	PROC	metabolic effects	: null	JUXSTAPOSE
20186475	Herbs	glucose	PROC	metabolic	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
20186475	Herbs	glucose	PROC	metabolic effects	: null	JUXSTAPOSE
20186475	Herbs	glucose	PROC	metabolic	: null	JUXSTAPOSE
20186475	Herbs	glucose	PROC	exerts	: null	JUXSTAPOSE
20186475	Herbs	glucose	PRGE	Insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	Insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	DISO	critically ill	: null	JUXSTAPOSE
20186475	Herbs	glucose	PRGE	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	DISO	hyperglycemia	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
20186475	Herbs	glucose	PRGE	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	DISO	LPS	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	LPS	: null	JUXSTAPOSE
20186475	Herbs	glucose	DISO	inflammation	: null	JUXSTAPOSE
20186475	Herbs	glucose	ANAT	alveolar	: null	JUXSTAPOSE
20186475	Herbs	glucose	DISO	ARDS	: null	JUXSTAPOSE
20186475	Herbs	glucose	PRGE	insulin	: null	JUXSTAPOSE
20186475	Herbs	glucose	CHED	insulin	: null	JUXSTAPOSE
20367908	Herbs	glucose	CHED	lipid	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	coagulopathy	: null	JUXSTAPOSE
20367908	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
20367908	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	leucopenia	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	left heart failure	: null	JUXSTAPOSE
20367908	Herbs	glucose	ANAT	left heart	: null	JUXSTAPOSE
20367908	Herbs	glucose	ANAT	pulmonary	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	acute pulmonary edema	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	meningitis	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	dyspnea	: null	JUXSTAPOSE
20367908	Herbs	glucose	ANAT	sputum	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	cough	: null	JUXSTAPOSE
20367908	Herbs	glucose	PROC	fever	: null	JUXSTAPOSE
20367908	Herbs	glucose	DISO	pneumonia	: null	JUXSTAPOSE
20369724	Herbs	glucose	ANAT	blood	: high	high
20369724	Herbs	glucose	CHED	glucose	: high	high
20369724	Herbs	glucose	CHED	TPN	: high	high
20369724	Herbs	glucose	CHED	peptide	: null	JUXSTAPOSE
20369724	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
20369724	Herbs	glucose	DISO	diabetes	: were	be after
21467829	Herbs	glucose	PRGE	insulin	: null	JUXSTAPOSE
21467829	Herbs	glucose	CHED	insulin	: null	JUXSTAPOSE
21467829	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
21467829	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
21467829	Herbs	glucose	CHED	antidiabetic	: null	JUXSTAPOSE
21467829	Herbs	glucose	ANAT	oral	: null	JUXSTAPOSE
21467829	Herbs	glucose	CHED	Metformin	: null	JUXSTAPOSE
21729006	Herbs	glucose	PROC	formation	: related	related
21729006	Herbs	glucose	DISO	ERS	: null	JUXSTAPOSE
21729006	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
21729006	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
21729006	Herbs	glucose	PRGE	GRP78	: null	JUXSTAPOSE
21729006	Herbs	glucose	PROC	expression	: null	JUXSTAPOSE
21729006	Herbs	glucose	COMP	nucleolus	: null	JUXSTAPOSE
21729006	Herbs	glucose	ANAT	nucleolus	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	impaired glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	gestational diabetes mellitus	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	GDM	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	Gestational diabetes	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: manifest	manifest
23101079	Herbs	glucose	CHED	glucose	: manifest	manifest
23101079	Herbs	glucose	DISO	impaired glucose tolerance	: occur	occur in
23101079	Herbs	glucose	PROC	metabolic	: occur	occur in
23101079	Herbs	glucose	DISO	glucose metabolic disorder	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: manifest	manifest
23101079	Herbs	glucose	CHED	glucose	: manifest	manifest
23101079	Herbs	glucose	DISO	impaired glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	metabolic	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	glucose metabolic disorder	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	pre-eclampsia	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	impaired glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	impaired glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	DISO	tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	PROC	glucose tolerance	: null	JUXSTAPOSE
23101079	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23101079	Herbs	glucose	ANAT	oral	: null	JUXSTAPOSE
23364437	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23364437	Herbs	glucose	COMP	serum	: null	JUXSTAPOSE
23364437	Herbs	glucose	ANAT	serum	: null	JUXSTAPOSE
23364437	Herbs	glucose	PRGE	angiotensin-receptor	: null	JUXSTAPOSE
23364437	Herbs	glucose	CHED	angiotensin	: null	JUXSTAPOSE
23364437	Herbs	glucose	CHED	inhibitors	: null	JUXSTAPOSE
23364437	Herbs	glucose	PRGE	ACE	: null	JUXSTAPOSE
23364437	Herbs	glucose	ENZY	ACE	: null	JUXSTAPOSE
23364437	Herbs	glucose	DISO	chronic alcoholism	: null	JUXSTAPOSE
23364437	Herbs	glucose	DISO	ARDS	: null	JUXSTAPOSE
23514667	Herbs	glucose	FUNC	IL-10	: null	JUXSTAPOSE
23514667	Herbs	glucose	PRGE	IL-10	: null	JUXSTAPOSE
23514667	Herbs	glucose	PRGE	interleukin	: null	JUXSTAPOSE
23514667	Herbs	glucose	PROC	necrosis	: null	JUXSTAPOSE
23514667	Herbs	glucose	PRGE	tumor necrosis factor-\\xce\\xb1	: null	JUXSTAPOSE
23514667	Herbs	glucose	FUNC	tumor necrosis factor	: null	JUXSTAPOSE
23514667	Herbs	glucose	DISO	tumor necrosis	: null	JUXSTAPOSE
23514667	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
23514667	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
23514667	Herbs	glucose	PRGE	amylase	: null	JUXSTAPOSE
23514667	Herbs	glucose	ANAT	heart	: null	JUXSTAPOSE
23514667	Herbs	glucose	DISO	distention	: null	JUXSTAPOSE
23514667	Herbs	glucose	DISO	abdominal pain	: null	JUXSTAPOSE
23514667	Herbs	glucose	ANAT	abdominal	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	broncho-pulmonary	: null	JUXSTAPOSE
24074819	Herbs	glucose	SPEC	bacteria	: null	JUXSTAPOSE
24074819	Herbs	glucose	PROC	growth	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	airway	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	pulmonary	: null	JUXSTAPOSE
24074819	Herbs	glucose	DISO	critically ill	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	broncho-pulmonary	: null	JUXSTAPOSE
24074819	Herbs	glucose	SPEC	bacteria	: null	JUXSTAPOSE
24074819	Herbs	glucose	PROC	growth	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	airway	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	pulmonary	: null	JUXSTAPOSE
24074819	Herbs	glucose	DISO	critically ill	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24074819	Herbs	glucose	ANAT	Blood	: null	JUXSTAPOSE
24074819	Herbs	glucose	DISO	pneumonia	: associated	associate with
24074819	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24285266	Herbs	glucose	ANAT	lung	: reduce	PRODUCE
24285266	Herbs	glucose	DISO	recruitment	: reduce	PRODUCE
24285266	Herbs	glucose	PROC	neutrophil recruitment	: reduce	PRODUCE
24285266	Herbs	glucose	ANAT	neutrophil	: reduce	PRODUCE
24285266	Herbs	glucose	DISO	leakage	: reduce	PRODUCE
24285266	Herbs	glucose	ANAT	vascular	: null	PRODUCE
24285266	Herbs	glucose	CHED	ATP	: reduce	PRODUCE
24285266	Herbs	glucose	COMP	extracellular	: reduce	PRODUCE
24285266	Herbs	glucose	ANAT	extracellular	: reduce	PRODUCE
24285266	Herbs	glucose	CHED	2-deoxy-d-glucose	: null	PRODUCE
24285266	Herbs	glucose	CHED	ATP	: null	PRODUCE
24285266	Herbs	glucose	ENZY	5\'-nucleotidase	: null	PRODUCE
24285266	Herbs	glucose	PROC	catabolism	: null	PRODUCE
24285266	Herbs	glucose	PROC	ATP catabolism	: null	PRODUCE
24285266	Herbs	glucose	CHED	ATP	: null	PRODUCE
24285266	Herbs	glucose	CHED	ATP	: null	PRODUCE
24610533	Herbs	glucose	CHED	mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	glucose	: increased	increase in
24610533	Herbs	glucose	ANAT	muscle	: increased	increase in
24610533	Herbs	glucose	DISO	cachexia	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	PRGE	glucose transporter-4 mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24610533	Herbs	glucose	ANAT	muscle	: null	JUXSTAPOSE
24610533	Herbs	glucose	DISO	cachexia	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	PRGE	glucose transporter-4 mRNA	: null	JUXSTAPOSE
24610533	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
24681123	Herbs	glucose	DISO	epidemic diarrhea	: inhibits	DOWN-REGULATE
24681123	Herbs	glucose	SPEC	porcine epidemic diarrhea virus	: inhibits	DOWN-REGULATE
24681123	Herbs	glucose	CHED	2-Deoxy-D-glucose	: null	JUXSTAPOSE
24681123	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
24681123	Herbs	glucose	CHED	antiviral	: null	JUXSTAPOSE
24681123	Herbs	glucose	DISO	possessed	: possessed	possess against
24681123	Herbs	glucose	CHED	2-Deoxy-d-glucose	: null	JUXSTAPOSE
24681123	Herbs	glucose	CHED	PBA	: possessed	possess against
24681123	Herbs	glucose	CHED	mannose	: null	JUXSTAPOSE
24681123	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
25348530	Herbs	glucose	CHED	glycans	: null	JUXSTAPOSE
25348530	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
25348530	Herbs	glucose	COMP	Endoplasmic reticulum	: null	JUXSTAPOSE
25348530	Herbs	glucose	ANAT	Endoplasmic reticulum	: null	JUXSTAPOSE
25746507	Herbs	glucose	ANAT	lung	: null	NONE
25746507	Herbs	glucose	ANAT	neutrophil	: reflects	NONE
25746507	Herbs	glucose	DISO	lung inflammation	: reflects	NONE
25746507	Herbs	glucose	ANAT	lung	: reflects	NONE
25746507	Herbs	glucose	PROC	cellular metabolism	: used	NONE
25746507	Herbs	glucose	COMP	cellular	: used	NONE
25746507	Herbs	glucose	ANAT	cellular	: used	NONE
25746507	Herbs	glucose	CHED	2-deoxy-D-glucose	: used	use to
25746507	Herbs	glucose	CHED	fluoro	: null	JUXSTAPOSE
25746507	Herbs	glucose	ANAT	lung	: null	JUXSTAPOSE
25746507	Herbs	glucose	CHED	2-deoxy-D-glucose	: null	JUXSTAPOSE
25746507	Herbs	glucose	CHED	fluoro	: null	JUXSTAPOSE
25746507	Herbs	glucose	SPEC	animals	: null	JUXSTAPOSE
25746507	Herbs	glucose	DISO	Acute Respiratory Distress Syndrome	: null	JUXSTAPOSE
25746507	Herbs	glucose	ANAT	lung	: computed	compute for
25746507	Herbs	glucose	PROC	glucose uptake	: null	JUXSTAPOSE
25746507	Herbs	glucose	CHED	2-deoxy-D-glucose	: null	JUXSTAPOSE
25746507	Herbs	glucose	CHED	fluoro	: null	JUXSTAPOSE
26050646	Herbs	glucose	ANAT	molar	: null	JUXSTAPOSE
26050646	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
26050646	Herbs	glucose	SPEC	Zaire Ebolavirus	: null	JUXSTAPOSE
26050646	Herbs	glucose	SPEC	coronavirus	: null	JUXSTAPOSE
26050646	Herbs	glucose	DISO	syndrome	: null	JUXSTAPOSE
26050646	Herbs	glucose	PRGE	invertase	: null	JUXSTAPOSE
26050646	Herbs	glucose	ENZY	invertase	: null	JUXSTAPOSE
26050646	Herbs	glucose	DISO	amplification	: null	JUXSTAPOSE
26050646	Herbs	glucose	PROC	high temperature	: null	JUXSTAPOSE
26149150	Herbs	glucose	DISO	cerebral hemorrhage	: correlated	correlate with
26149150	Herbs	glucose	ANAT	cerebral	: correlated	correlate with
26149150	Herbs	glucose	CHED	glucose	: correlated	correlate with
26149150	Herbs	glucose	CHED	glucose	: correlated	correlate with
26149150	Herbs	glucose	DISO	cerebral hemorrhage	: null	JUXSTAPOSE
26149150	Herbs	glucose	ANAT	cerebral	: null	JUXSTAPOSE
26149150	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
26149150	Herbs	glucose	CHED	glucose	: happened	happen in
26149150	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
26493798	Herbs	glucose	PROC	glucose uptake	: null	JUXSTAPOSE
26493798	Herbs	glucose	CHED	2-deoxy-D-glucose	: null	JUXSTAPOSE
26493798	Herbs	glucose	CHED	fluoro	: null	JUXSTAPOSE
26493798	Herbs	glucose	ANAT	Lung	: null	JUXSTAPOSE
26493798	Herbs	glucose	ANAT	emission	: quantified	NONE
26493798	Herbs	glucose	CHED	positron	: quantified	NONE
26493798	Herbs	glucose	ANAT	lung	: quantified	NONE
26493798	Herbs	glucose	CHED	2-deoxy-d-glucose	: null	NONE
26493798	Herbs	glucose	CHED	fluoro	: null	JUXSTAPOSE
26573211	Herbs	glucose	ANAT	emission	: null	JUXSTAPOSE
26573211	Herbs	glucose	CHED	positron	: null	JUXSTAPOSE
27065122	Herbs	glucose	PROC	transport	: had	NONE
27065122	Herbs	glucose	PROC	glutamine transport	: had	NONE
27065122	Herbs	glucose	CHED	glutamine	: had	NONE
27065122	Herbs	glucose	SPEC	pigs	: had	NONE
27065122	Herbs	glucose	SPEC	pigs	: increased	NONE
27065122	Herbs	glucose	SPEC	pigs	: increased	NONE
27065122	Herbs	glucose	DISO	PRRS	: increased	NONE
27065122	Herbs	glucose	CHED	glucose	: null	NONE
27065122	Herbs	glucose	PROC	transport	: null	NONE
27065122	Herbs	glucose	PROC	Active transport	: null	NONE
27065122	Herbs	glucose	SPEC	pigs	: null	NONE
27065122	Herbs	glucose	CHED	PRP	: null	NONE
27065122	Herbs	glucose	PROC	glucose uptake	: favors	favor
27065122	Herbs	glucose	CHED	glucose	: favors	favor
27065122	Herbs	glucose	DISO	infection	: null	JUXSTAPOSE
27065122	Herbs	glucose	DISO	PRRS	: null	JUXSTAPOSE
27065122	Herbs	glucose	SPEC	pigs	: null	JUXSTAPOSE
27379022	Herbs	glucose	CHED	corticosteroids	: tolerated	tolerate in
27379022	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27379022	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	organ	: [including	[including after
27426070	Herbs	glucose	DISO	multiple organ failure	: [including	[including after
27426070	Herbs	glucose	DISO	MODS	: [including	[including after
27426070	Herbs	glucose	ANAT	organ	: [including	[including after
27426070	Herbs	glucose	DISO	multiple organ dysfunction syndrome	: [including	[including after
27426070	Herbs	glucose	DISO	ARDS	: [including	[including after
27426070	Herbs	glucose	DISO	acute respiratory distress syndrome	: [including	[including after
27426070	Herbs	glucose	DISO	infection	: [including	[including after
27426070	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	lactic acid	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	nitrogen	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	urea	: null	JUXSTAPOSE
27426070	Herbs	glucose	PRGE	albumin	: null	JUXSTAPOSE
27426070	Herbs	glucose	PRGE	platelet count	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	platelet	: null	JUXSTAPOSE
27426070	Herbs	glucose	PRGE	hemoglobin	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	hemoglobin	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	granulocyte	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	neutrophile	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	leucocyte	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	bicarbonate ion	: null	JUXSTAPOSE
27426070	Herbs	glucose	PROC	PaO	: null	JUXSTAPOSE
27426070	Herbs	glucose	ENZY	PaO	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	PaO	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	urine	: null	JUXSTAPOSE
27426070	Herbs	glucose	DISO	Coma	: null	JUXSTAPOSE
27426070	Herbs	glucose	SPEC	Coma	: null	JUXSTAPOSE
27426070	Herbs	glucose	DISO	ISS	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	heart	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	axillary	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	lactic acid	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	nitrogen	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	urea	: null	JUXSTAPOSE
27426070	Herbs	glucose	PRGE	albumin	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	granulocyte	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	neutrophile	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	leucocyte	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	bicarbonate ion	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	blood	: null	JUXSTAPOSE
27426070	Herbs	glucose	ANAT	platelet	: null	JUXSTAPOSE
27426070	Herbs	glucose	PRGE	hemoglobin	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	hemoglobin	: null	JUXSTAPOSE
27426070	Herbs	glucose	PROC	PaO	: null	JUXSTAPOSE
27426070	Herbs	glucose	ENZY	PaO	: null	JUXSTAPOSE
27426070	Herbs	glucose	CHED	PaO	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27591273	Herbs	glucose	ANAT	plasma	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	creatinine	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	uric acid	: null	JUXSTAPOSE
27591273	Herbs	glucose	PRGE	albumin	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27591273	Herbs	glucose	SPEC	birds	: null	JUXSTAPOSE
27591273	Herbs	glucose	COMP	antibody	: confer	confer to
27591273	Herbs	glucose	PROC	antibody	: confer	confer to
27591273	Herbs	glucose	FUNC	antibody	: confer	confer to
27591273	Herbs	glucose	SPEC	birds	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27591273	Herbs	glucose	SPEC	NDV	: confer	confer to
27591273	Herbs	glucose	COMP	antibody	: null	JUXSTAPOSE
27591273	Herbs	glucose	PROC	antibody	: null	JUXSTAPOSE
27591273	Herbs	glucose	FUNC	antibody	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	cholesterol	: creatinine	creatinine
27591273	Herbs	glucose	CHED	creatinine	: creatinine	creatinine
27591273	Herbs	glucose	CHED	uric acid	: null	JUXSTAPOSE
27591273	Herbs	glucose	PRGE	albumin	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	protein	: null	JUXSTAPOSE
27591273	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27591273	Herbs	glucose	SPEC	Birds	: null	JUXSTAPOSE
27591273	Herbs	glucose	SPEC	IBV	: null	JUXSTAPOSE
27591273	Herbs	glucose	SPEC	NDV	: null	JUXSTAPOSE
27619845	Herbs	glucose	CHED	protein	: was	be in
27619845	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27619845	Herbs	glucose	ANAT	platelets	: was	be in
27619845	Herbs	glucose	DISO	increased platelets	: was	be in
27619845	Herbs	glucose	DISO	Leukocytosis	: was	be in
27851758	Herbs	glucose	PRGE	glucose transporter 2	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	SGLT1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	Na+-dependent glucose transporter 1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	COMP	cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	epithelial cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	intestinal	: null	JUXSTAPOSE
27851758	Herbs	glucose	SPEC	TGEV	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	nutrients	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	glucose transporter 2	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	SGLT1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	Na+-dependent glucose transporter 1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	COMP	cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	epithelial cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	intestinal	: null	JUXSTAPOSE
27851758	Herbs	glucose	SPEC	TGEV	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	nutrients	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	glucose transporter 2	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	SGLT1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	Na+-dependent glucose transporter 1	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	COMP	cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	epithelial cells	: null	JUXSTAPOSE
27851758	Herbs	glucose	ANAT	intestinal	: null	JUXSTAPOSE
27851758	Herbs	glucose	SPEC	TGEV	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	nutrients	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	SGLT1	: null	INJECT
27851758	Herbs	glucose	PROC	glucose uptake	: null	INJECT
27851758	Herbs	glucose	CHED	glucose	: null	INJECT
27851758	Herbs	glucose	DISO	infection	: null	INJECT
27851758	Herbs	glucose	SPEC	TGEV	: null	INJECT
27851758	Herbs	glucose	FUNC	EGFR	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	EGFR	: null	JUXSTAPOSE
27851758	Herbs	glucose	PROC	expression	: null	JUXSTAPOSE
27851758	Herbs	glucose	PROC	glucose uptake	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	SPEC	TGEV	: null	JUXSTAPOSE
27851758	Herbs	glucose	DISO	infection	: null	JUXSTAPOSE
27851758	Herbs	glucose	PROC	expression	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	GLUT2	: null	JUXSTAPOSE
27851758	Herbs	glucose	PROC	glucose uptake	: null	JUXSTAPOSE
27851758	Herbs	glucose	CHED	glucose	: null	JUXSTAPOSE
27851758	Herbs	glucose	FUNC	EGFR	: null	JUXSTAPOSE
27851758	Herbs	glucose	PRGE	EGFR	: null	JUXSTAPOSE
27851758	Herbs	glucose	PROC	inhibition	: null	JUXSTAPOSE
